32,in,IN
32,New,NNP
32,York,NNP
32,.,.
33,The,DT
33,U.S.,NNP
33,currency,NN
33,was,VBD
33,also,RB
33,changing,VBG
33,hands,NNS
33,at,IN
33,142.43,CD
33,yen,NN
33,",",","
33,up,IN
33,from,IN
33,141.7,CD
33,yen,NN
33,in,IN
33,New,NNP
33,York,NNP
33,late,JJ
33,Thursday,NNP
33,.,.
34,In,IN
34,Tokyo,NNP
34,on,IN
34,Monday,NNP
34,",",","
34,the,DT
34,U.S.,NNP
34,currency,NN
34,opened,VBD
34,for,IN
34,trading,NN
34,at,IN
34,141.95,CD
34,yen,NN
34,",",","
34,up,IN
34,from,IN
34,Friday,NNP
34,'s,POS
34,Tokyo,NNP
34,close,NN
34,of,IN
34,141.35,CD
34,yen,NN
34,.,.
35,On,IN
35,the,DT
35,Commodity,NNP
35,Exchange,NNP
35,in,IN
35,New,NNP
35,York,NNP
35,",",","
35,gold,NN
35,for,IN
35,current,JJ
35,delivery,NN
35,settled,VBD
35,at,IN
35,$,$
35,367.3,CD
35,an,DT
35,ounce,NN
35,",",","
35,up,IN
35,20,CD
35,cents,NNS
35,.,.
36,Estimated,VBN
36,volume,NN
36,was,VBD
36,a,DT
36,light,NN
36,2.4,CD
36,million,CD
36,ounces,NNS
36,.,.
37,In,IN
37,early,JJ
37,trading,NN
37,in,IN
37,Hong,NNP
37,Kong,NNP
37,Monday,NNP
37,",",","
37,gold,NN
37,was,VBD
37,quoted,VBN
37,at,IN
37,$,$
37,366.5,CD
37,an,DT
37,ounce,NN
37,.,.
38,East,NNP
38,Rock,NNP
38,Partners,NNP
38,Limited,NNP
38,Partnership,NNP
38,said,VBD
38,it,PRP
38,proposed,VBD
38,to,TO
38,acquire,VB
38,A.P.,NNP
38,Green,NNP
38,Industries,NNP
38,Inc.,NNP
38,for,IN
38,$,$
38,40,CD
38,a,DT
38,share,NN
38,.,.
39,In,IN
39,an,DT
39,Oct.,NNP
39,19,CD
39,letter,NN
39,to,TO
39,A.P.,NNP
39,Green,NNP
39,'s,POS
39,board,NN
39,",",","
39,East,NNP
39,Rock,NNP
39,said,VBD
39,the,DT
39,offer,NN
39,is,VBZ
39,subject,NN
39,to,TO
39,the,DT
39,signing,NN
39,of,IN
39,a,DT
39,merger,NN
39,agreement,NN
39,by,IN
39,no,DT
39,later,RB
39,than,IN
39,Oct.,NNP
39,31,CD
39,.,.
40,The,DT
40,letter,NN
40,",",","
40,attached,VBN
40,to,TO
40,a,DT
40,filing,NN
40,with,IN
40,the,DT
40,Securities,NNP
40,and,CC
40,Exchange,NNP
40,Commission,NNP
40,",",","
40,said,VBD
40,the,DT
40,approval,NN
40,is,VBZ
40,also,RB
40,contingent,JJ
40,upon,IN
40,obtaining,VBG
40,satisfactory,JJ
40,financing,NN
40,.,.
41,An,DT
41,A.P.,NNP
41,Green,NNP
41,official,NN
41,declined,VBD
41,to,TO
41,comment,VB
41,on,IN
41,the,DT
41,filing,NN
41,.,.
42,The,DT
42,$,$
42,40-a-share,JJ
42,proposal,NN
42,values,VBZ
42,the,DT
42,company,NN
42,at,IN
42,about,RB
42,$,$
42,106.6,CD
42,million,CD
42,.,.
43,A.P.,NNP
43,Green,NNP
43,currently,RB
43,has,VBZ
43,shares,NNS
43,outstanding,JJ
43,.,.
44,Its,PRP$
44,stock,NN
44,closed,VBD
44,at,IN
44,$,$
44,38,CD
44,",",","
44,up,IN
44,$,$
44,1.875,CD
44,",",","
44,in,IN
44,national,JJ
44,over-the-counter,JJ
44,trading,NN
44,.,.
45,The,DT
45,company,NN
45,is,VBZ
45,a,DT
45,Mexico,NNP
45,",",","
45,Mo.,NNP
45,",",","
45,maker,NN
45,of,IN
45,refractory,JJ
45,products,NNS
45,.,.
46,East,NNP
46,Rock,NNP
46,also,RB
46,said,VBD
46,in,IN
46,the,DT
46,filing,NN
46,that,IN
46,it,PRP
46,boosted,VBD
46,its,PRP$
46,stake,NN
46,in,IN
46,A.P.,NNP
46,Green,NNP
46,to,TO
46,8.7,CD
46,%,NN
46,.,.
47,It,PRP
47,now,RB
47,holds,VBZ
47,A.P.,NNP
47,Green,NNP
47,common,JJ
47,shares,NNS
47,",",","
47,including,VBG
47,shares,NNS
47,bought,VBD
47,last,JJ
47,Thursday,NNP
47,for,IN
47,$,$
47,35.5,CD
47,to,TO
47,$,$
47,36.5,CD
47,a,DT
47,share,NN
47,.,.
48,New,NNP
48,York-based,JJ
48,John,NNP
48,Kuhns,NNP
48,and,CC
48,Robert,NNP
48,MacDonald,NNP
48,control,NN
48,East,NNP
48,Rock,NNP
48,Partners,NNP
48,Inc.,NNP
48,",",","
48,the,DT
48,sole,JJ
48,general,JJ
48,partner,NN
48,of,IN
48,East,NNP
48,Rock,NNP
48,Partners,NNP
48,L.P,NNP
48,.,.
49,The,DT
49,sole,JJ
49,limited,JJ
49,partner,NN
49,of,IN
49,the,DT
49,partnership,NN
49,is,VBZ
49,Westwood,NNP
49,Brick,NNP
49,Lime,NNP
49,Inc.,NNP
49,",",","
49,an,DT
49,indirect,JJ
49,subsidiary,NN
49,of,IN
49,Westwood,NNP
49,Group,NNP
49,Inc,NNP
49,.,.
50,Both,DT
50,Westwood,NNP
50,Brick,NNP
50,and,CC
50,Westwood,NNP
50,Group,NNP
50,are,VBP
50,based,VBN
50,in,IN
50,Boston,NNP
50,.,.
51,Freight,NN
51,rates,NNS
51,",",","
51,declining,VBG
51,for,IN
51,most,RBS
51,of,IN
51,the,DT
51,decade,NN
51,because,IN
51,of,IN
51,competition,NN
51,spurred,VBN
51,by,IN
51,deregulation,NN
51,",",","
51,are,VBP
51,bottoming,VBG
51,out,IN
51,",",","
51,turning,VBG
51,upward,RB
51,and,CC
51,threatening,VBG
51,to,TO
51,fuel,VB
51,inflation,NN
51,.,.
52,Trucking,NNP
52,",",","
52,shipping,VBG
52,and,CC
52,air-freight,NN
52,companies,NNS
52,have,VBP
52,announced,VBN
52,rate,NN
52,increases,NNS
52,",",","
52,scheduled,VBN
52,for,IN
52,this,DT
52,fall,NN
52,or,CC
52,early,JJ
52,next,JJ
52,year,NN
52,",",","
52,reflecting,VBG
52,higher,JJR
52,costs,NNS
52,and,CC
52,tightened,VBD
52,demand,NN
52,for,IN
52,freight,NN
52,transport,NN
52,.,.
53,Major,JJ
53,shippers,NNS
53,say,VBP
53,they,PRP
53,expect,VBP
53,freight,NN
53,rates,NNS
53,to,TO
53,rise,VB
53,at,IN
53,least,JJS
53,as,RB
53,fast,RB
53,as,IN
53,inflation,NN
53,and,CC
53,maybe,RB
53,faster,RBR
53,in,IN
53,the,DT
53,next,JJ
53,few,JJ
53,years,NNS
53,.,.
54,That,DT
54,'s,VBZ
54,a,DT
54,big,JJ
54,change,NN
54,from,IN
54,recent,JJ
54,years,NNS
54,when,WRB
54,freight,NN
54,haulage,NN
54,was,VBD
54,a,DT
54,bright,JJ
54,spot,NN
54,for,IN
54,U.S.,NNP
54,productivity,NN
54,",",","
54,helping,VBG
54,to,TO
54,restrain,VB
54,inflation,NN
54,and,CC
54,make,VB
54,U.S.,NNP
54,industry,NN
54,more,RBR
54,competitive,JJ
54,abroad,RB
54,.,.
55,``,``
55,Demand,NN
55,has,VBZ
55,caught,VBN
55,up,IN
55,with,IN
55,the,DT
55,supply,NN
55,of,IN
55,certain,JJ
55,types,NNS
55,of,IN
55,freight,NN
55,transportation,NN
55,",",","
55,and,CC
55,rates,NNS
55,are,VBP
55,starting,VBG
55,to,TO
55,move,VB
55,up,IN
55,'',''
55,at,IN
55,a,DT
55,rate,NN
55,``,``
55,close,RB
55,to,TO
55,or,CC
55,slightly,RB
55,more,JJR
55,than,IN
55,the,DT
55,inflation,NN
55,rate,NN
55,",",","
55,'',''
55,said,VBD
55,Clifford,NNP
55,Sayre,NNP
55,",",","
55,director,NN
55,of,IN
55,logistics,NNS
55,at,IN
55,Du,NNP
55,Pont,NNP
55,Co,NNP
55,.,.
56,Shippers,NNS
56,surveyed,VBN
56,recently,RB
56,by,IN
56,Ohio,NNP
56,State,NNP
56,University,NNP
56,said,VBD
56,they,PRP
56,expect,VBP
56,their,PRP$
56,freight-transport,JJ
56,",",","
56,storage,NN
56,and,CC
56,distribution,NN
56,costs,NNS
56,to,TO
56,rise,VB
56,about,IN
56,4,CD
56,%,NN
56,this,DT
56,year,NN
56,.,.
57,Only,RB
57,10,CD
57,%,NN
57,of,IN
57,the,DT
57,250,CD
57,shippers,NNS
57,polled,VBN
57,expected,VBN
57,their,PRP$
57,freight-transport,JJ
57,costs,NNS
57,to,TO
57,decrease,VB
57,",",","
57,compared,VBN
57,with,IN
57,30,CD
57,%,NN
57,who,WP
57,had,VBD
57,looked,VBN
57,to,TO
57,freight,VB
57,transport,NN
57,to,TO
57,reduce,VB
57,costs,NNS
57,in,IN
57,past,JJ
57,years,NNS
57,.,.
58,``,``
58,This,DT
58,is,VBZ
58,the,DT
58,first,JJ
58,year,NN
58,since,IN
58,transportation,NN
58,deregulation,NN
58,in,IN
58,1980,CD
58,that,IN
58,we,PRP
58,have,VBP
58,had,VBN
58,such,JJ
58,a,DT
58,dramatic,JJ
58,and,CC
58,broad-based,JJ
58,upturn,NN
58,in,IN
58,perceived,VBN
58,transportation,NN
58,rates,NNS
58,",",","
58,'',''
58,said,VBD
58,Bernard,NNP
58,LaLonde,NNP
58,",",","
58,a,DT
58,transportation,NN
58,logistics,NNS
58,professor,NN
58,at,IN
58,Ohio,NNP
58,State,NNP
58,in,IN
58,Columbus,NNP
58,.,.
59,The,DT
59,deregulation,NN
59,of,IN
59,railroads,NNS
59,and,CC
59,trucking,NN
59,companies,NNS
59,that,WDT
59,began,VBD
59,in,IN
59,1980,CD
59,enabled,VBD
59,shippers,NNS
59,to,TO
59,bargain,VB
59,for,IN
59,transportation,NN
59,.,.
60,Carriers,NNP
60,could,MD
60,use,VB
60,their,PRP$
60,equipment,NN
60,more,RBR
60,efficiently,RB
60,",",","
60,leading,VBG
60,to,TO
60,overcapacity,NN
60,they,PRP
60,were,VBD
60,eager,JJ
60,to,TO
60,fill,VB
60,.,.
61,Shippers,NNS
61,cut,VBP
61,about,RB
61,$,$
61,35,CD
61,billion,CD
61,from,IN
61,their,PRP$
61,annual,JJ
61,",",","
61,inter-city,JJ
61,truck,NN
61,and,CC
61,rail,NN
61,costs,NNS
61,",",","
61,to,TO
61,about,RB
61,$,$
61,150,CD
61,billion,CD
61,",",","
61,or,CC
61,about,IN
61,6.4,CD
61,%,NN
61,of,IN
61,gross,JJ
61,national,JJ
61,product,NN
61,",",","
61,down,RB
61,from,IN
61,8,CD
61,%,NN
61,of,IN
61,GNP,NNP
61,in,IN
61,1981,CD
61,.,.
62,But,CC
62,with,IN
62,much,NN
62,of,IN
62,the,DT
62,inefficiency,NN
62,squeezed,VBN
62,out,IN
62,of,IN
62,the,DT
62,freight-transport,JJ
62,system,NN
62,",",","
62,rising,VBG
62,costs,NNS
62,are,VBP
62,likely,JJ
62,to,TO
62,be,VB
62,reflected,VBN
62,directly,RB
62,in,IN
62,higher,JJR
62,freight,NN
62,rates,NNS
62,.,.
63,``,``
63,Shippers,NNS
63,are,VBP
63,saying,VBG
63,`,``
63,the,DT
63,party,NN
63,'s,POS
63,over,IN
63,",",","
63,',''
63,'',''
63,said,VBD
63,Mr.,NNP
63,LaLonde,NNP
63,.,.
64,``,``
64,Shippers,NNS
64,wo,MD
64,n't,RB
64,be,VB
64,able,JJ
64,to,TO
64,look,VB
64,for,IN
64,transportation-cost,JJ
64,savings,NNS
64,as,IN
64,they,PRP
64,have,VBP
64,for,IN
64,the,DT
64,last,JJ
64,eight,CD
64,or,CC
64,nine,CD
64,years,NNS
64,.,.
65,Transport,NN
65,rates,NNS
65,wo,MD
65,n't,RB
65,be,VB
65,an,DT
65,opportunity,NN
65,for,IN
65,offsetting,VBG
65,cost,NN
65,increases,NNS
65,in,IN
65,other,JJ
65,segments,NNS
65,of,IN
65,the,DT
65,economy,NN
65,.,.
66,'',''
66,",",","
66,Robert,NNP
66,Delaney,NNP
66,",",","
66,a,DT
66,consultant,NN
66,at,IN
66,Arthur,NNP
66,D.,NNP
66,Little,NNP
66,Inc.,NNP
66,",",","
66,Cambridge,NNP
66,",",","
66,Mass.,NNP
66,",",","
66,said,VBD
66,``,``
66,We,PRP
66,'ve,VBP
66,gotten,VBN
66,all,PDT
66,the,DT
66,benefits,NNS
66,of,IN
66,deregulation,NN
66,in,IN
66,freight-cost,JJ
66,reductions,NNS
66,.,.
67,Now,RB
67,we,PRP
67,are,VBP
67,starting,VBG
67,to,TO
67,see,VB
67,real,JJ
67,freight-rate,JJ
67,increases,NNS
67,as,IN
67,carriers,NNS
67,replace,VBP
67,equipment,NN
67,",",","
67,pay,VB
67,higher,JJR
67,fuel,NN
67,costs,NNS
67,and,CC
67,pay,VB
67,more,JJR
67,for,IN
67,labor,NN
67,.,.
68,You,PRP
68,'ll,MD
68,see,VB
68,carriers,NNS
68,try,VB
68,to,TO
68,recoup,VB
68,some,DT
68,of,IN
68,the,DT
68,price,NN
68,cutting,VBG
68,that,WDT
68,occurred,VBD
68,previously,RB
68,.,.
69,'',''
69,",",","
